id,type,grdp,regpop,deaths,drink,hdrink,smoke,aged,divorce,medrate,gcomp,vehipc,accpv,dumppc,deathrate,pctmale,accpc
120,1,3021235,136486.666666667,1028,62.4333333333333,21.2666666666667,24.0333333333333,17.2866666666667,2.36666666666667,18.8,100.486666666667,0.456666666666667,13.2333333333333,0.88,758.3,50.121323133197,6.03313333333333
121,1,26411071.3333333,,4028.33333333333,,,,10.6566666666667,2.16666666666667,10.6866666666667,100.736666666667,0.443333333333333,,1.34666666666667,487.066666666667,50.1834850954742,
122,2,998361,34252.3333333333,435.666666666667,60.0666666666667,18.3333333333333,23.7333333333333,29.5166666666667,2.03333333333333,21.6033333333333,99.7933333333333,0.49,6.12333333333333,0.966666666666667,1283.83333333333,49.9482678234714,2.99943333333333
123,2,1359699.66666667,52380,556.333333333333,57.7666666666667,20.2,20.8333333333333,24.6533333333333,2.13333333333333,21.2166666666667,100.98,0.47,8.31333333333333,0.95,1069.8,50.2438013291388,3.8952
124,2,984791.333333333,50682.6666666667,609.333333333333,56.6,14.8666666666667,23.7,26.79,1.86666666666667,13.0033333333333,99.36,0.456666666666667,6.7,0.923333333333333,1211.5,49.8392991934081,3.04956666666667
125,2,5036734,67701.6666666667,481.666666666667,58.2666666666667,18.5666666666667,25.6666666666667,16.22,2.73333333333333,10.5133333333333,108.063333333333,0.53,9.84666666666667,1.05,726.666666666667,51.9376419454776,5.2208
126,2,1067780,38703.6666666667,472.333333333333,60.6333333333333,20.2333333333333,24.1666666666667,29.4666666666667,2.03333333333333,8.87666666666667,103.263333333333,0.51,7.16333333333333,1.30666666666667,1236.16666666667,50.8026803894733,3.65936666666667
127,2,6078804,96502.3333333333,818.666666666667,60.2666666666667,26.9666666666667,26.0333333333333,17.0966666666667,2.8,25.0466666666667,110.443333333333,0.54,9.67,0.83,862.833333333333,52.48113345932,5.22146666666667
128,2,1179860,30737.3333333333,342.666666666667,63,22.6,25.0666666666667,25.4166666666667,2.16666666666667,7.38666666666667,101.39,0.483333333333333,8.39666666666667,1.33333333333333,1123.86666666667,50.3450789258904,4.0461
129,2,1086986.66666667,36250,231,59.7,18.0666666666667,24.6333333333333,14.1833333333333,2.5,5.45,105.126666666667,0.46,10.3466666666667,1.12,649.033333333333,51.2496249223181,4.76573333333333
130,1,25918829,607359,2566.66666666667,63.0666666666667,17.6666666666667,24.3333333333333,9.02,2.36666666666667,12.68,103.35,0.446666666666667,7.92666666666667,1.47333333333333,428.3,50.8237017066492,3.53973333333333
131,1,3402588,111604.333333333,990,57.7,17.6,22.1666666666667,21.24,2.3,23.41,101.3,0.46,8.13666666666667,1.25333333333333,886.033333333333,50.3227413301918,3.751
132,1,4007784,104316,954.666666666667,61.2666666666667,23.7333333333333,24.7666666666667,21.4866666666667,2.5,12.0866666666667,102.176666666667,0.456666666666667,9.26666666666667,1.23333333333333,920.866666666667,50.5382822256603,4.23136666666667
133,1,26788587.3333333,298206.666666667,1530.33333333333,60.9,19.0666666666667,22.4333333333333,11.3433333333333,2.46666666666667,11.19,105.283333333333,0.47,6.64666666666667,1.08333333333333,521.266666666667,51.2867048361735,3.1412
