age,comm,rec
40,1.15174790768236,0.894021897012507
46,22.3073615652505,2.16290213194759
47,11.058251025175,2.28839220018933
50,3.42099288713553,12.4594772300401
34,13.8148134357317,2.82543714399407
30,8.26933903495605,12.804130468161
58,12.5027271208678,3.79644948183217
46,15.9694566917935,3.29309486559522
52,6.68312150009363,21.0731336734083
60,9.44025729078217,7.70219193110859
57,5.87791655560094,6.11299682768998
56,6.88864156648415,2.08668502553217
47,7.78799583241989,1.33310581901764
32,4.3258633725678,3.86798208704684
34,6.25764331024097,3.6836894576787
45,7.1750040129938,1.92091497975477
40,5.07502709540548,3.09454237589645
52,12.1255725135444,15.0317331635922
43,9.24480780128119,0.348072582879563
45,3.06334326023053,1.82380230501052
41,2.58185252951597,12.6300163243526
36,3.52354078695553,2.62296305030033
46,7.62310290712848,6.53670997734071
43,7.68359403641193,3.11018896339117
35,8.09165227719512,11.3099286373677
59,4.35515686201482,4.67148797799048
55,11.2313366560551,3.76463278794386
48,5.30600077157788,4.78181881948585
46,9.56879810430272,5.36518034171152
48,8.87419970738969,3.19055380787981
43,8.67553072331229,3.28019291841817
44,3.97347292775444,2.57029730493736
60,3.10854575300789,1.79602545354025
54,10.0411447971279,3.77771619658539
45,18.4886918218954,10.7931473547364
44,5.97501602953857,10.837383094917
34,6.22076671300797,1.37393909046126
57,3.588595652868,0.392278485374651
38,4.00674157959767,5.89082029367349
38,1.05173252015581,0.504829131985796
35,3.3678771755505,7.57462739190359
59,6.81772213491073,1.16580339945322
37,8.63408060218905,7.51529886215603
56,13.1464396312901,9.17826612693836
60,11.4670064484491,2.9124901240441
35,9.60541011421322,12.7627366441774
42,7.13707135301912,4.25006520716217
48,7.59433772626429,10.7734170915344
52,5.83870218946383,2.26617944823156
52,0,2.40829487952661
51,8.34147091752603,4.0362417595782
48,3.69231519832984,3.03071079880813
59,5.51902448098729,1.30966355174664
51,10.6389717641815,11.7163885836732
59,7.72277935878938,5.55151706048298
60,7.03691120670098,1.47476345956237
60,10.7565365781558,2.55450107783236
40,1.90775292615053,4.33834575599001
49,2.43712887997384,3.91387799288343
58,6.82770145492537,1.1107280214593
55,9.75698665505956,5.69086721861275
55,7.75324084070173,2.75095768529222
33,5.2723758973394,7.0837091398303
45,2.45157211013393,0.359257343220095
50,2.38707103072756,9.87472457056488
43,1.98277937182726,6.91562589560143
59,9.62226904613832,9.40518465543853
42,3.32948578367244,8.27802151732937
49,4.3202126966993,4.93566386865223
37,4.60213811130716,14.8741763511964
41,6.53040751080464,5.47862126271096
55,2.48354982638621,3.84381869777974
40,2.16307044600563,1.58594220826593
40,2.30958391004372,13.6407381692162
60,8.07081754354803,1.58703128679247
47,4.59869658541639,2.78489126880579
47,3.98114863418506,2.92051649727606
58,6.3099899897157,2.37545159740675
52,3.20376517843651,3.06064550094324
40,5.181075433272,4.61032736696485
59,3.19321228144359,5.87952148513673
56,10.1348728565397,6.11439506408248
35,5.09581349396447,16.0986974357442
35,4.32436461595041,8.75175037327762
59,7.68786816155772,9.57459175730143
57,8.08325722200211,15.1720672862029
47,10.2418164574366,1.45965329726757
40,6.28028996571397,7.55792157156782
44,7.97731020582667,6.33699882844817
52,8.63419470799781,2.56372527395421
38,5.92044626076022,3.73038858307304
46,12.7981655740669,12.93906899943
54,13.2153150675102,1.89845195525859
48,4.89620785221576,8.77095314291254
45,5.22765155353987,2.08401141846358
51,6.33895844365535,7.78448249498564
43,7.63475931733976,1.68378529327819
38,6.13030735770534,2.52802316315683
30,14.5157206613993,0.893812605845848
38,4.75232943637447,3.7881156601486
33,6.4107934212207,2.63112587949973
35,7.38421930759322,7.99226243643991
38,4.97275858024757,6.26526859135325
35,6.45824077463972,4.03788250898009
52,4.29699776410653,4.33997331312107
44,4.6046313784557,2.77148532447143
34,4.51062352238996,1.49120355217287
43,3.92291644433842,4.64406207474274
59,11.7972560391855,4.6066304843533
57,3.85176037937633,5.88121808917512
46,4.48431021220962,7.47521455305465
48,4.96879257320504,5.48641116977747
46,11.7187043820913,1.81660649649153
45,9.51992586984665,5.35586966861007
49,7.49525309827797,3.05699940667042
55,7.93929261185326,6.63357299861536
56,10.1809556660015,1.07472974652521
50,10.0352447416811,3.48415071274259
57,11.7088869975143,4.41904813473054
56,10.0436398433467,0.259726542090978
47,2.57772639712581,11.8621620755738
53,7.79303898388959,4.83576180788475
59,8.13211161279606,2.56354069362559
47,2.26182981588763,8.40299463172918
51,2.30761793083585,3.52821493962023
48,4.84978582850644,2.23809776396363
39,29.65129988605,1.61710171847109
36,6.35802099356125,14.3151005232931
52,21.9196887598171,3.72085701138087
51,14.2726584882722,6.58359333599712
33,1.34384553146431,17.9075018902883
41,5.05431456224801,2.99199857892152
43,7.16178768992334,8.11987425533336
56,10.4282132534256,1.7862090163652
52,8.60221271346517,1.14309167636061
44,4.0667181368608,4.26117359407201
34,10.4454344102203,3.5749955698624
56,2.84395031143471,3.07673328398717
39,7.26235637673644,9.78474188130038
42,7.16218962431169,12.3790216029474
56,13.966554047089,0.69371916643075
53,9.62951152324925,0.81873467975833
44,4.6793422841074,6.41287348804352
32,10.0352093910658,4.86642814761653
49,4.16827061158527,3.60073131314863
52,7.19331105507911,7.73580151911392
42,7.98591721837631,2.36986504188835
40,3.88655307478143,7.35501610314798
44,8.87557809440776,0.852246158858684
42,3.28940832826462,8.35874227274866
54,6.79707504801705,1.02972593380232
45,12.9441749508748,1.81201192055861
52,5.15242806341708,9.18571066656483
39,4.93105806482783,9.87823437342514
47,3.56834331994612,7.62819578258125
56,11.4901279742642,10.3007427249483
55,10.7386333941357,5.4769703444831
55,11.6935486558117,3.26842248717322
37,4.56493491471051,0.576002884111169
46,10.6842312570602,6.19178441903327
50,4.09355306613477,5.12450242630505
52,3.56681148989242,4.16654656620963
57,6.86173591733157,2.28089839059969
48,6.35299928386276,5.07748212111921
35,7.59053762106267,6.32893881155272
44,7.87438425026986,2.94638299372771
42,5.23915438044715,4.05419728244186
49,7.88639780236419,5.53899585686213
42,2.94273835535246,3.48809970082491
40,3.78912874525002,8.36896357306539
49,2.59590890361991,1.40941172602746
52,4.00126120183837,6.80256858561598
59,5.48546296615802,5.68323834014214
36,7.5007731381589,2.2947096021982
33,9.18105704281074,2.73741697521019
56,9.4871278032247,6.59011738301033
59,5.68963760486364,4.83447809195865
40,5.20857529053161,5.42881652932165
46,5.34491948156194,1.02807014602826
38,5.68314039292288,3.19756769681162
42,3.02544857060924,7.62419240104691
42,7.61269413254409,0.607522350033563
38,4.62212037125816,5.57760603612524
49,4.5328010878863,3.64126071984735
36,5.64565349391859,1.69672423614545
40,4.3418697854134,6.26032595483032
42,7.30717125477036,4.88908941187645
36,7.57436774100893,3.25939412470524
35,6.90252780306876,3.32096324721673
37,8.03783396631558,15.3731796377791
34,4.32061832412975,4.28685663724306
31,5.9138558565785,7.35418713778651
49,7.05195440811548,5.56795707562426
45,5.32857215061105,0.899541023483135
37,6.53004165375452,6.34345220584265
47,13.6393411915379,3.36853316721727
44,6.17854411904588,0.910558700832486
50,12.7911311189752,8.00723445114326
37,3.26541398290701,6.42794838096629
39,2.94025090008442,12.4130614403936
44,3.48050937352725,5.08744339216649
43,1.94888724135861,7.78140632528009
44,3.03771004521198,5.26823072148462
56,5.76782864957667,0.215310186488146
39,4.88900256317173,6.142014014939
51,5.75740157475556,6.10881129346459
31,8.13544638244269,5.94929271338484
33,5.40166491250942,0.566470900598109
41,3.93870101366545,4.14073775811105
53,6.96140018034697,12.238610531939
53,8.46808497240318,1.1373733112097
57,6.40256632278169,6.17098636804891
37,8.02283820993492,5.06810786004339
31,11.2231824348088,2.595923562612
37,5.71260450220406,17.1238194633537
36,5.14115670074219,7.70802408626243
44,9.06573387743082,5.08621159928205
58,7.0366904720616,13.7234742085726
49,4.06691629156542,0.337480470392451
34,3.5502835954612,4.81830654666067
52,6.94365229090803,2.1470407581275
44,2.68820797273365,12.3671258599177
43,8.96868783463822,3.26464566915712
40,3.97759209699765,17.1747455016393
37,7.83125397178876,7.58803113339236
45,27.6460365269128,1.27961704259412
48,9.23178206719915,5.29723164979724
54,5.87379576437527,15.5176602216466
49,4.50049053851217,6.3634685613185
43,3.85687178700258,4.7281043309432
38,3.63462397054208,7.09974196003333
35,5.61617048554064,6.10577753082101
37,5.66304741688606,5.87560275198211
38,8.45606507008787,2.50801843478412
55,5.75622007807866,2.53350496677531
38,14.4794300160883,0.61288592660691
52,13.6583793223109,2.93911544446061
42,8.09703411007123,2.46950156222472
55,8.06276777523376,1.08825389448902
45,5.82624254615735,1.85805517008925
43,5.73430410907407,7.4996494595288
38,2.8945209010557,4.74719751667602
34,3.85045204887895,14.6137751772531
37,4.04980918934851,8.36584787931443
58,5.26106191290056,3.76629616956108
36,6.56423042700783,2.10215836349657
40,8.00236950297821,4.37537023484035
35,10.6558083419511,1.2480179248535
53,5.18019964927023,2.4033767624439
53,10.5873383552545,1.19984822795524
59,6.06194149016216,30.4855699682376
58,1.1573062660348,33.2506525952565
35,10.5587169701947,13.4915221486885
58,3.90518499758515,2.27775755214899
57,3.91696774330169,1.34823585827846
52,2.96884138110175,6.8244341505075
52,6.34021773858971,5.24333853121031
49,25.8403378579034,5.40577567692174
54,3.28629905611764,0.848681723383781
57,4.17318514789755,2.5083198028581
57,7.55291761864726,1.40648294873838
46,8.94098099116265,4.57777878408929
59,7.31107403124881,1.44879554409985
50,5.74591748261502,2.36488842489615
41,2.29993030514227,7.21217814336205
35,5.34042265030686,2.68881469521669
32,8.9902610018996,0.913919604861781
44,3.80155877717858,6.73463106675111
41,3.08045948637812,19.751356607451
42,6.86244441036651,10.2614629658028
33,2.37933697123601,5.76895117908755
53,2.79412339966582,0.764416279680576
45,2.89019904891626,3.75739656436825
58,14.5159479397101,1.68400897005228
57,7.71303822345175,4.06205490427018
57,3.01109243987225,7.62185617229174
30,3.43995353308765,11.5258472199968
31,12.8685072531586,1.03277082358446
34,3.30201326345762,2.72338181562745
